rotate,-8,i,i,z,i,,
rotate,-8,i,i,x,z,,
rotate,-8,i,i,z,i,,
rotate,8,i,i,x,z,,
rotate,8,i,i,z,i,,
rotate,8,i,i,x,z,,
rotate,8,i,i,z,i,,
rotate,-8,i,i,x,z,,
rotate,-8,i,i,z,i,,
rotate,-8,i,i,x,z,,
rotate,8,i,i,z,y,,
rotate,-8,i,i,i,z,,
rotate,-8,i,i,z,y,,
rotate,-8,i,i,i,z,,
rotate,8,i,i,z,y,,
rotate,8,i,i,i,z,,
rotate,-8,i,i,z,y,,
rotate,-8,i,i,i,z,,
rotate,-8,i,i,z,y,,
rotate,8,i,i,i,z,,
rotate,8,i,i,y,z,,
rotate,-8,i,i,y,y,,
rotate,-8,i,i,y,z,,
rotate,8,i,i,y,y,,
rotate,-8,i,i,y,z,,
rotate,-8,i,i,y,y,,
rotate,-8,i,i,y,z,,
rotate,-8,i,i,y,y,,
rotate,-8,i,i,y,z,,
rotate,-8,i,i,y,y,,
rotate,-8,i,i,x,y,,
rotate,8,i,i,y,z,,
rotate,-8,i,i,x,y,,
rotate,8,i,i,y,z,,
rotate,-8,i,i,x,y,,
rotate,8,i,i,y,z,,
rotate,8,i,i,x,y,,
rotate,8,i,i,y,z,,
rotate,-8,i,i,x,y,,
rotate,-8,i,i,y,z,,
rotate,8,i,i,y,x,,
rotate,-8,i,i,x,y,,
rotate,8,i,i,y,x,,
rotate,8,i,i,x,y,,
rotate,8,i,i,y,x,,
rotate,8,i,i,x,y,,
rotate,8,i,i,y,x,,
rotate,8,i,i,x,y,,
rotate,-8,i,i,y,x,,
rotate,-8,i,i,x,y,,
rotate,8,i,i,y,x,,
rotate,-8,i,i,x,y,,
rotate,-8,i,i,y,x,,
rotate,8,i,i,x,y,,
rotate,8,i,i,y,x,,
rotate,-8,i,z,i,i,,
rotate,8,i,x,z,x,,
rotate,-8,i,z,i,i,,
rotate,-8,i,x,z,x,,
rotate,8,i,z,i,i,,
rotate,-8,i,x,z,x,,
rotate,8,i,z,i,i,,
rotate,8,i,x,z,x,,
rotate,-8,i,z,i,i,,
rotate,8,i,x,z,x,,
rotate,-8,i,z,x,z,,
rotate,8,i,i,z,x,,
rotate,8,i,z,x,z,,
rotate,8,i,i,z,x,,
rotate,-8,i,z,x,z,,
rotate,-8,i,i,z,x,,
rotate,8,i,z,x,z,,
rotate,8,i,i,z,x,,
rotate,8,i,z,x,z,,
rotate,-8,i,i,z,x,,
rotate,-8,i,y,z,x,,
rotate,8,i,y,x,z,,
rotate,8,i,y,z,x,,
rotate,-8,i,y,x,z,,
rotate,8,i,y,z,x,,
rotate,8,i,y,x,z,,
rotate,8,i,y,z,x,,
rotate,8,i,y,x,z,,
rotate,8,i,y,z,x,,
rotate,8,i,y,x,z,,
rotate,8,i,x,x,z,,
rotate,-8,i,y,z,x,,
rotate,8,i,x,x,z,,
rotate,-8,i,y,z,x,,
rotate,8,i,x,x,z,,
rotate,-8,i,y,z,x,,
rotate,-8,i,x,x,z,,
rotate,-8,i,y,z,x,,
rotate,8,i,x,x,z,,
rotate,8,i,y,z,x,,
rotate,8,i,z,x,y,,
rotate,-8,i,z,z,x,,
rotate,8,i,z,x,y,,
rotate,8,i,z,z,x,,
rotate,-8,i,z,x,y,,
rotate,8,i,z,z,x,,
rotate,-8,i,z,x,y,,
rotate,-8,i,z,z,x,,
rotate,8,i,z,x,y,,
rotate,-8,i,z,z,x,,
rotate,8,i,x,z,x,,
rotate,8,i,z,x,y,,
rotate,-8,i,x,z,x,,
rotate,8,i,z,x,y,,
rotate,8,i,x,z,x,,
rotate,-8,i,z,x,y,,
rotate,-8,i,x,z,x,,
rotate,8,i,z,x,y,,
rotate,-8,i,x,z,x,,
rotate,-8,i,z,x,y,,
rotate,8,i,x,x,y,,
rotate,8,i,y,z,x,,
rotate,-8,i,x,x,y,,
rotate,-8,i,y,z,x,,
rotate,-8,i,x,x,y,,
rotate,8,i,y,z,x,,
rotate,-8,i,x,x,y,,
rotate,8,i,y,z,x,,
rotate,-8,i,x,x,y,,
rotate,8,i,y,z,x,,
rotate,8,i,y,x,z,,
rotate,8,i,x,x,y,,
rotate,8,i,y,x,z,,
rotate,8,i,x,x,y,,
rotate,8,i,y,x,z,,
rotate,8,i,x,x,y,,
rotate,-8,i,y,x,z,,
rotate,8,i,x,x,y,,
rotate,8,i,y,x,z,,
rotate,-8,i,x,x,y,,
rotate,8,i,y,x,z,,
rotate,-8,z,i,i,i,,
rotate,-8,x,z,x,z,,
rotate,-8,z,i,i,i,,
rotate,8,x,z,x,z,,
rotate,8,z,i,i,i,,
rotate,8,x,z,x,z,,
rotate,8,z,i,i,i,,
rotate,-8,x,z,x,z,,
rotate,-8,z,i,i,i,,
rotate,-8,x,z,x,z,,
rotate,-8,z,z,z,x,,
rotate,-8,i,z,x,z,,
rotate,8,z,z,z,x,,
rotate,-8,i,z,x,z,,
rotate,-8,z,z,z,x,,
rotate,8,i,z,x,z,,
rotate,8,z,z,z,x,,
rotate,-8,i,z,x,z,,
rotate,8,z,z,z,x,,
rotate,8,i,z,x,z,,
rotate,8,y,z,x,z,,
rotate,8,y,z,z,x,,
rotate,-8,y,z,x,z,,
rotate,-8,y,z,z,x,,
rotate,-8,y,z,x,z,,
rotate,8,y,z,z,x,,
rotate,-8,y,z,x,z,,
rotate,8,y,z,z,x,,
rotate,-8,y,z,x,z,,
rotate,8,y,z,z,x,,
rotate,8,x,z,z,x,,
rotate,8,y,z,x,z,,
rotate,8,x,z,z,x,,
rotate,8,y,z,x,z,,
rotate,8,x,z,z,x,,
rotate,8,y,z,x,z,,
rotate,-8,x,z,z,x,,
